Physician_NPI,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Total_Invested_USDollars,Total_Earnings,Interaction
1144243510.0,"GastroGPO, LLC",0.0,24060.49,1
1518147701.0,"GastroGPO, LLC",0.0,24060.49,1
1528053121.0,"GastroGPO, LLC",0.0,24060.49,1
1538264684.0,"GastroGPO, LLC",0.0,24060.49,1
1649255449.0,"GastroGPO, LLC",0.0,24060.49,1
1699779074.0,"GastroGPO, LLC",0.0,24060.49,1
1740275338.0,"GastroGPO, LLC",0.0,24060.49,1
1861487456.0,"GastroGPO, LLC",0.0,24060.49,1
1881689792.0,"GastroGPO, LLC",0.0,24060.49,1
1881698264.0,"GastroGPO, LLC",0.0,24060.49,1
1982714960.0,"GastroGPO, LLC",0.0,24060.49,1
1154526770.0,"GastroGPO, LLC",0.0,24020.17,1
1316925167.0,"Zimmer Biomet Holdings, Inc.",28123.03,23978.01,1
1003131228.0,ExThera Medical Corporation,23830.14,23830.14,1
1679575351.0,US Retina LLC,13850.0,23785.0,1
1689676363.0,US Retina LLC,13850.0,23785.0,1
1851393581.0,US Retina LLC,13850.0,23785.0,1
1902010861.0,US Retina LLC,13850.0,23785.0,1
1457353054.0,US Retina LLC,13842.0,23770.0,1
1760725626.0,US Retina LLC,13842.0,23770.0,1
1750590097.0,"Consortium of Independent Immunology Clinics, LLC",23682.5,23682.5,1
1861665754.0,"Thrombolex, Inc.",23643.0,23643.0,1
1154313211.0,Applied Medical Corporation,0.0,23544.0,1
1205218278.0,"BrainScope Company, Inc.",0.0,23525.26,1
1982664736.0,"GastroGPO, LLC",0.0,23478.26,1
1326207341.0,"GastroGPO, LLC",0.0,23459.12,1
1386602712.0,"GastroGPO, LLC",0.0,23459.12,1
1396031977.0,"GastroGPO, LLC",0.0,23459.12,1
1215120274.0,"GastroGPO, LLC",0.0,23380.95,1
1922068428.0,"GastroGPO, LLC",0.0,23294.98,1
1134188675.0,"GastroGPO, LLC",0.0,23280.46,1
1194784645.0,"GastroGPO, LLC",0.0,23280.44,1
1487614210.0,"GastroGPO, LLC",0.0,23280.44,1
1225220627.0,"GastroGPO, LLC",0.0,23248.84,1
1154432714.0,Catalyst Orthoscience,0.0,23203.22,1
1962455303.0,"Expanding Innovations, Inc.",6813.3,23164.7,1
1720069040.0,"Manual Surgical Sciences, LLC",0.0,23063.36,1
1295830339.0,Responsive Arthroscopy Inc,0.0,23051.82,1
1164472791.0,"BrainScope Company, Inc.",11000.0,22915.13,1
1215925821.0,"GastroGPO, LLC",0.0,22857.47,1
1346290673.0,"SN Holdings, LLC",0.0,22759.579999999998,2
1023050812.0,"GastroGPO, LLC",0.0,22624.43,1
1184859480.0,"BrainScope Company, Inc.",4242.0,22574.11,1
1437149895.0,"GastroGPO, LLC",0.0,22558.29,1
1407153943.0,Catalyst Orthoscience,0.0,22494.11,1
1003943564.0,Milestone Scientific Inc.,22474.89,22474.89,1
1215965637.0,Lazurite Inc.,0.0,22472.34,1
1629240452.0,Milestone Scientific Inc.,0.0,22465.73,1
1558596114.0,Lazurite Inc.,0.0,22439.58,1
1255594206.0,"Spinal Simplicity, LLC",0.0,22300.0,1
1811020936.0,APPLIED MEDICAL TECHNOLOGY INC,0.0,22229.0,1
1265737415.0,US Retina LLC,0.0,22118.0,1
1710184148.0,US Retina LLC,0.0,22118.0,1
1801840111.0,"GastroGPO, LLC",0.0,22051.84,1
1558321422.0,"Spinal Simplicity, LLC",0.0,21846.13,1
1235522186.0,ExThera Medical Corporation,21802.74,21802.74,1
1831401447.0,"BrainScope Company, Inc.",0.0,21664.21,1
1174796999.0,"GastroGPO, LLC",0.0,21654.45,1
1376851360.0,"GastroGPO, LLC",0.0,21654.45,1
1144595562.0,ExThera Medical Corporation,21578.9,21578.9,1
1255399549.0,WyCo Surgical Distribution LLC,0.0,21438.72,1
1316139041.0,CENTERLINE BIOMEDICAL INC.,0.0,21423.5,1
1114902806.0,"Agile Devices, Inc.",15000.0,21409.1,2
1104828532.0,"GastroGPO, LLC",0.0,21332.14,1
1013414192.0,Lazurite Inc.,0.0,21210.0,1
1700033099.0,ORTHALIGN INC,21043.35,21043.35,1
1467416271.0,Perfuze Limited,35.0,21038.47,1
1710321740.0,"Smarter Devices, LLC",0.0,21033.31,1
1093849069.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1104870088.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1336186915.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1346217635.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1538167408.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1679656656.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1912079807.0,"Atlas Spine, Inc.",50000.0,21000.0,1
1093797235.0,CENTERLINE BIOMEDICAL INC.,0.0,20778.0,1
1174528889.0,Centerline Biomedical Inc.,0.0,20778.0,1
1023266103.0,"Agile Devices, Inc.",20000.0,20729.86,1
1316938103.0,"GastroGPO, LLC",0.0,20652.85,1
1013221761.0,CENTERLINE BIOMEDICAL INC.,0.0,20600.0,1
1023148731.0,CENTERLINE BIOMEDICAL INC.,0.0,20600.0,1
1033272661.0,Centerline Biomedical Inc.,0.0,20600.0,1
1588641955.0,CENTERLINE BIOMEDICAL INC.,0.0,20600.0,1
1669554986.0,CENTERLINE BIOMEDICAL INC.,0.0,20600.0,1
1336192251.0,CENTERLINE BIOMEDICAL INC.,0.0,20599.31,1
1003078973.0,"GastroGPO, LLC",0.0,20451.42,1
1073585014.0,"GastroGPO, LLC",0.0,20451.42,1
1174574610.0,"GastroGPO, LLC",0.0,20451.42,1
1194820233.0,"GastroGPO, LLC",0.0,20451.42,1
1215929971.0,"GastroGPO, LLC",0.0,20451.42,1
1235127846.0,"GastroGPO, LLC",0.0,20451.42,1
1235365784.0,"GastroGPO, LLC",0.0,20451.42,1
1245280346.0,"GastroGPO, LLC",0.0,20451.42,1
1265492060.0,"GastroGPO, LLC",0.0,20451.42,1
1316913262.0,"GastroGPO, LLC",0.0,20451.42,1
1326015678.0,"GastroGPO, LLC",0.0,20451.42,1
1346290442.0,"GastroGPO, LLC",0.0,20451.42,1
1366437337.0,"GastroGPO, LLC",0.0,20451.42,1
1487616892.0,"GastroGPO, LLC",0.0,20451.42,1
1518973262.0,"GastroGPO, LLC",0.0,20451.42,1
1568434819.0,"GastroGPO, LLC",0.0,20451.42,1
1669695409.0,"GastroGPO, LLC",0.0,20451.42,1
1689776254.0,"GastroGPO, LLC",0.0,20451.42,1
1700874310.0,"GastroGPO, LLC",0.0,20451.42,1
1780789826.0,"GastroGPO, LLC",0.0,20451.42,1
1801858113.0,"GastroGPO, LLC",0.0,20451.42,1
1811939747.0,"GastroGPO, LLC",0.0,20451.42,1
1811948359.0,"GastroGPO, LLC",0.0,20451.42,1
1871565739.0,"GastroGPO, LLC",0.0,20451.42,1
1881655819.0,"GastroGPO, LLC",0.0,20451.42,1
1891761987.0,"GastroGPO, LLC",0.0,20451.42,1
1922074012.0,"GastroGPO, LLC",0.0,20451.42,1
1922113075.0,"GastroGPO, LLC",0.0,20451.42,1
1942465026.0,"GastroGPO, LLC",0.0,20451.42,1
1962478818.0,"GastroGPO, LLC",0.0,20451.42,1
1093799751.0,Centerline Biomedical Inc.,0.0,20413.0,1
1124018296.0,Shape Memory Medical Inc.,0.0,20400.0,1
1497765077.0,Shape Memory Medical Inc.,0.0,20400.0,1
1477714665.0,"Zimmer Biomet Holdings, Inc.",23910.77,20386.59,1
1982693313.0,Perfuze Limited,35.0,20367.1,1
1629215991.0,"BrainScope Company, Inc.",5812.0,20310.16,1
1023014511.0,"Zimmer Biomet Holdings, Inc.",23662.99,20175.33,1
1063703270.0,"Zimmer Biomet Holdings, Inc.",23662.99,20175.33,1
1295839298.0,"Zimmer Biomet Holdings, Inc.",23662.99,20175.33,1
1528297306.0,"Zimmer Biomet Holdings, Inc.",23662.99,20175.33,1
1740507342.0,"Zimmer Biomet Holdings, Inc.",23662.99,20175.33,1
1851350680.0,Responsive Arthroscopy Inc,0.0,20140.89,1
1881709111.0,"Manual Surgical Sciences, LLC",0.0,20087.57,1
1356310734.0,US Retina LLC,0.0,20065.0,1
1720260151.0,US Retina LLC,0.0,20065.0,1
1992774590.0,US Retina LLC,0.0,20065.0,1
1760429930.0,"Novapproach Spine, LLC",0.0,20001.0,1
1043976285.0,Lazurite Inc.,20000.0,20000.0,1
1225394596.0,Gramercy Extremity Orthopedics LLC,20000.0,20000.0,1
1285666719.0,"Agile Devices, Inc.",20000.0,20000.0,1
1326427444.0,Lazurite Inc.,20000.0,20000.0,1
1699714626.0,Valencia Technologies Corporation,0.0,20000.0,1
1760476360.0,"Agile Devices, Inc.",20000.0,20000.0,2
1811151772.0,"Woven Orthopedic Technologies, LLC",20000.0,20000.0,1
1841234580.0,Valencia Technologies Corporation,0.0,20000.0,1
1730184946.0,ORTHALIGN INC,19999.64,19999.64,1
1811150725.0,"GastroGPO, LLC",0.0,19997.26,1
1376730069.0,Responsive Arthroscopy Inc,0.0,19992.72,1
1053473637.0,"Sonex Health, Inc.",0.0,19990.57,1
1194801944.0,Pristine Surgical LLC,19943.8,19943.8,1
1023153103.0,"GastroGPO, LLC",0.0,19940.25,1
1043519481.0,"GastroGPO, LLC",0.0,19940.25,1
1053378448.0,"GastroGPO, LLC",0.0,19940.25,1
1275890436.0,"GastroGPO, LLC",0.0,19940.25,1
1306854740.0,"GastroGPO, LLC",0.0,19940.25,1
1578724803.0,"GastroGPO, LLC",0.0,19940.25,1
1609196179.0,"GastroGPO, LLC",0.0,19940.25,1
1629207550.0,"GastroGPO, LLC",0.0,19940.25,1
1649274135.0,"GastroGPO, LLC",0.0,19940.25,1
1760677769.0,"GastroGPO, LLC",0.0,19940.25,1
1932469293.0,"GastroGPO, LLC",0.0,19940.25,1
1174551709.0,US Retina LLC,0.0,19863.0,1
1235168659.0,US Retina LLC,0.0,19863.0,1
1598902579.0,US Retina LLC,0.0,19863.0,1
1275569832.0,Pristine Surgical LLC,19633.34,19633.34,2
1750375564.0,Applied Medical Corporation,0.0,19620.0,1
1659353779.0,"GastroGPO, LLC",0.0,19563.17,1
1164401741.0,US Retina LLC,0.0,19489.0,1
1174502652.0,US Retina LLC,0.0,19489.0,1
1922029503.0,US Retina LLC,0.0,19489.0,1
1003823683.0,"GastroGPO, LLC",19439.88,19439.88,1
1033176870.0,"GastroGPO, LLC",19439.88,19439.88,1
1033300728.0,"GastroGPO, LLC",19439.88,19439.88,1
1073794616.0,"GastroGPO, LLC",19439.88,19439.88,1
1083628770.0,"GastroGPO, LLC",19439.88,19439.88,1
1083878821.0,"GastroGPO, LLC",19439.88,19439.88,1
1104263862.0,"GastroGPO, LLC",19439.88,19439.88,1
1104813724.0,"GastroGPO, LLC",19439.88,19439.88,1
1114913894.0,"GastroGPO, LLC",19439.88,19439.88,1
1114954203.0,"GastroGPO, LLC",19439.88,19439.88,1
1134111040.0,"GastroGPO, LLC",19439.88,19439.88,1
1144482308.0,"GastroGPO, LLC",19439.88,19439.88,1
1144665969.0,"GastroGPO, LLC",19439.88,19439.88,1
1154648186.0,"GastroGPO, LLC",19439.88,19439.88,1
1164488094.0,"GastroGPO, LLC",19439.88,19439.88,1
1164600615.0,"GastroGPO, LLC",19439.88,19439.88,1
1205828126.0,"GastroGPO, LLC",19439.88,19439.88,1
1225000870.0,"GastroGPO, LLC",19439.88,19439.88,1
1225020134.0,"GastroGPO, LLC",19439.88,19439.88,1
1225059116.0,"GastroGPO, LLC",19439.88,19439.88,1
1225080278.0,"GastroGPO, LLC",19439.88,19439.88,1
1245455740.0,"GastroGPO, LLC",19439.88,19439.88,1
1275520892.0,"GastroGPO, LLC",19439.88,19439.88,1
1275526469.0,"GastroGPO, LLC",19439.88,19439.88,1
1275637886.0,"GastroGPO, LLC",19439.88,19439.88,1
1306053160.0,"GastroGPO, LLC",19439.88,19439.88,1
1316193055.0,"GastroGPO, LLC",19439.88,19439.88,1
1316209141.0,"GastroGPO, LLC",19439.88,19439.88,1
1316939226.0,"GastroGPO, LLC",19439.88,19439.88,1
1346344967.0,"GastroGPO, LLC",19439.88,19439.88,1
1346565520.0,"GastroGPO, LLC",19439.88,19439.88,1
1356500532.0,"GastroGPO, LLC",19439.88,19439.88,1
1386621464.0,"GastroGPO, LLC",19439.88,19439.88,1
1407848310.0,"GastroGPO, LLC",19439.88,19439.88,1
1417199316.0,"GastroGPO, LLC",0.0,19439.88,1
1437253051.0,"GastroGPO, LLC",19439.88,19439.88,1
1447468954.0,"GastroGPO, LLC",19439.88,19439.88,1
1457316382.0,"GastroGPO, LLC",19439.88,19439.88,1
1457594103.0,"GastroGPO, LLC",19439.88,19439.88,1
1457664500.0,"GastroGPO, LLC",19439.88,19439.88,1
1487647640.0,"GastroGPO, LLC",19439.88,19439.88,1
1508845306.0,"GastroGPO, LLC",19439.88,19439.88,1
1508912759.0,"GastroGPO, LLC",19439.88,19439.88,1
1538180427.0,"GastroGPO, LLC",19439.88,19439.88,1
1568454247.0,"GastroGPO, LLC",19439.88,19439.88,1
1588923502.0,"GastroGPO, LLC",19439.88,19439.88,1
1598893224.0,"GastroGPO, LLC",19439.88,19439.88,1
1639164775.0,"GastroGPO, LLC",19439.88,19439.88,1
1639273212.0,"GastroGPO, LLC",19439.88,19439.88,1
1659339901.0,"GastroGPO, LLC",19439.88,19439.88,1
1659798023.0,"GastroGPO, LLC",19439.88,19439.88,1
1669664314.0,"GastroGPO, LLC",19439.88,19439.88,1
1689819856.0,"GastroGPO, LLC",19439.88,19439.88,1
1720375090.0,"GastroGPO, LLC",19439.88,19439.88,1
1790945996.0,"GastroGPO, LLC",19439.88,19439.88,1
1801852934.0,"GastroGPO, LLC",19439.88,19439.88,1
1811091432.0,"GastroGPO, LLC",19439.88,19439.88,1
1821358870.0,"GastroGPO, LLC",19439.88,19439.88,1
1841458759.0,"GastroGPO, LLC",19439.88,19439.88,1
1851488621.0,"GastroGPO, LLC",19439.88,19439.88,1
1861489585.0,"GastroGPO, LLC",19439.88,19439.88,1
1881891703.0,"GastroGPO, LLC",19439.88,19439.88,1
1891899415.0,"GastroGPO, LLC",19439.88,19439.88,1
1902080278.0,"GastroGPO, LLC",19439.88,19439.88,1
1902900525.0,"GastroGPO, LLC",19439.88,19439.88,1
1932499092.0,"GastroGPO, LLC",19439.88,19439.88,1
1962438143.0,"GastroGPO, LLC",19439.88,19439.88,1
1962656314.0,"GastroGPO, LLC",19439.88,19439.88,1
1023006293.0,"GastroGPO, LLC",0.0,19410.28,1
1093887259.0,"GastroGPO, LLC",0.0,19410.28,1
1134330822.0,"GastroGPO, LLC",0.0,19410.28,1
1184612368.0,"GastroGPO, LLC",0.0,19410.28,1
1194713529.0,"GastroGPO, LLC",0.0,19410.28,1
1194954578.0,"GastroGPO, LLC",0.0,19410.28,1
1215149711.0,"GastroGPO, LLC",0.0,19410.28,1
1245438860.0,"GastroGPO, LLC",0.0,19410.28,1
1265725758.0,"GastroGPO, LLC",0.0,19410.28,1
1285952465.0,"GastroGPO, LLC",0.0,19410.28,1
1326003005.0,"GastroGPO, LLC",0.0,19410.28,1
1346238615.0,"GastroGPO, LLC",0.0,19410.28,1
1346403466.0,"GastroGPO, LLC",0.0,19410.28,1
1356339782.0,"GastroGPO, LLC",0.0,19410.28,1
1356504682.0,"GastroGPO, LLC",0.0,19410.28,1
1417945668.0,"GastroGPO, LLC",0.0,19410.28,1
1447240494.0,"GastroGPO, LLC",0.0,19410.28,1
1487974192.0,"GastroGPO, LLC",0.0,19410.28,1
1568533198.0,"GastroGPO, LLC",0.0,19410.28,1
1568534832.0,"GastroGPO, LLC",0.0,19410.28,1
1578760534.0,"GastroGPO, LLC",0.0,19410.28,1
1669543120.0,"GastroGPO, LLC",0.0,19410.28,1
1679561948.0,"GastroGPO, LLC",0.0,19410.28,1
1942298120.0,"GastroGPO, LLC",0.0,19410.28,1
1295727436.0,"GastroGPO, LLC",0.0,19409.9,1
1174524136.0,"GastroGPO, LLC",0.0,19391.45,1
1255313367.0,"GastroGPO, LLC",0.0,19391.44,1
1881676997.0,"GastroGPO, LLC",0.0,19391.44,1
1528014610.0,"GastroGPO, LLC",0.0,19264.61,1
1104936673.0,"BrainScope Company, Inc.",590.0,19254.21,1
1811193485.0,"GastroGPO, LLC",0.0,19241.61,1
1053792481.0,"Phasor Health, LLC",0.0,19200.0,1
1275587024.0,"Thrombolex, Inc.",19080.0,19080.0,1
1760442511.0,"GastroGPO, LLC",0.0,19033.42,1
1992770598.0,"GastroGPO, LLC",0.0,18946.93,1
1780117960.0,"BrainScope Company, Inc.",0.0,18864.21,1
1285616300.0,"GastroGPO, LLC",0.0,18683.07,1
1417362476.0,Aidoc Medical Ltd,18600.0,18600.0,1
1821070939.0,"GastroGPO, LLC",0.0,18547.66,1
1386654093.0,"GastroGPO, LLC",0.0,18532.64,1
1902860984.0,CENTERLINE BIOMEDICAL INC.,0.0,18480.0,1
1508181769.0,"Expanding Innovations, Inc.",3447.6,18298.8,1
1114045341.0,"SPR Therapeutics, Inc",0.0,18210.0,1
1396733291.0,"Consortium of Independent Immunology Clinics, LLC",18118.75,18118.75,1
1659303774.0,"Consortium of Independent Immunology Clinics, LLC",18118.75,18118.75,1
1437269206.0,"Sequoia Surgical Distributors, LLC",658.32,17797.5,1
1437122322.0,"Potrero Medical, Inc.",15000.0,17762.5,1
1205830080.0,"GastroGPO, LLC",0.0,17707.23,1
1770566796.0,"GastroGPO, LLC",0.0,17707.23,1
1427052208.0,"GastroGPO, LLC",0.0,17706.91,1
1245587203.0,"GastroGPO, LLC",0.0,17706.7,1
1992709836.0,"GastroGPO, LLC",0.0,17706.7,1
1124252960.0,"GastroGPO, LLC",0.0,17706.59,1
1134123813.0,"GastroGPO, LLC",0.0,17706.59,1
1780894717.0,"GastroGPO, LLC",0.0,17706.59,1
1902822638.0,Applied Medical Corporation,0.0,17658.0,1
1710928601.0,"GastroGPO, LLC",0.0,17656.15,1
1851603161.0,"Sonex Health, Inc.",0.0,17628.23,1
1124540919.0,"Sonex Health, Inc.",0.0,17618.95,1
1437260007.0,"Sonex Health, Inc.",0.0,17526.15,1
1598992505.0,"Expanding Innovations, Inc.",7364.5,17416.1,1
1346247251.0,Cornerstone Specialty Network LLC,0.0,17400.0,1
1871552224.0,"GastroGPO, LLC",0.0,17334.14,1
1750558540.0,CENTERLINE BIOMEDICAL INC.,0.0,17315.0,1
1720272800.0,"SPR Therapeutics, Inc",0.0,17133.0,1
1023044500.0,"Sonex Health, Inc.",0.0,17112.03,1
1922092741.0,"Sonex Health, Inc.",0.0,17075.78,1
1225246366.0,Scientia Vascular,9083.1,16949.06,1
1679557243.0,"Manual Surgical Sciences, LLC",0.0,16876.15,1
1366709404.0,"GastroGPO, LLC",0.0,16865.06,1
1992702336.0,"GastroGPO, LLC",0.0,16865.06,1
1790941052.0,Perfuze Limited,35.0,16735.96,1
1932168143.0,"GastroGPO, LLC",0.0,16561.46,1
1871792382.0,"BrainScope Company, Inc.",3155.0,16487.11,1
1639358617.0,"4WEB, INC.",0.0,16483.42,1
1982673364.0,Vascular Graft Solutions Inc,0.0,16457.0,1
1205834439.0,"TearOptix, Inc.",66.0,16406.0,1
1063458719.0,"GastroGPO, LLC",0.0,16374.91,1
1346419355.0,"GastroGPO, LLC",0.0,16374.91,1
1518908714.0,"GastroGPO, LLC",0.0,16374.91,1
1164623351.0,"GastroGPO, LLC",0.0,16363.11,1
1558339572.0,Circinus Medical Technology LLC,0.0,16269.89,1
1568466217.0,"GastroGPO, LLC",0.0,16178.58,1
1659458032.0,"GastroGPO, LLC",0.0,16178.48,1
1699700583.0,"GastroGPO, LLC",0.0,16177.3,1
1326154931.0,Responsive Arthroscopy Inc,0.0,16133.04,1
1366673949.0,"GastroGPO, LLC",0.0,16076.88,1
1366522781.0,Lazurite Inc.,0.0,15907.0,1
1326133893.0,Lazurite Inc.,0.0,15868.2,1
1518931948.0,Lazurite Inc.,0.0,15868.2,1
1801993852.0,Lazurite Inc.,0.0,15868.2,1
1811007883.0,"GastroGPO, LLC",0.0,15764.69,1
1710990874.0,Centerline Biomedical Inc.,0.0,15704.04,1
1861514929.0,"GastroGPO, LLC",0.0,15687.09,1
1538208541.0,"GastroGPO, LLC",0.0,15415.28,1
1841300571.0,"Spinal Simplicity, LLC",0.0,15383.36,1
1770552945.0,"GastroGPO, LLC",0.0,15381.69,1
1164400610.0,"Amplify Surgical, Inc.",50000.0,15316.36,1
1669760856.0,"Amplify Surgical, Inc.",50000.0,15316.36,1
1992039044.0,"Amplify Surgical, Inc.",50000.0,15316.36,1
1144243973.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1326060427.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1346247665.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1417044538.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1659487239.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1912190075.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1942213384.0,Responsive Arthroscopy Inc,0.0,15284.28,1
1558339572.0,"Expanding Innovations, Inc.",9076.6,15251.6,1
1023227717.0,"GastroGPO, LLC",0.0,15184.55,1
1578854956.0,"Zimmer Biomet Holdings, Inc.",17716.27,15105.09,1
1003895012.0,"GastroGPO, LLC",0.0,15101.35,1
1194704106.0,"GastroGPO, LLC",0.0,15101.35,1
1225070170.0,"GastroGPO, LLC",0.0,15101.35,1
1265412019.0,"GastroGPO, LLC",0.0,15101.35,1
1285695221.0,"GastroGPO, LLC",0.0,15101.35,1
1639254279.0,"GastroGPO, LLC",0.0,15101.35,1
1780626630.0,"GastroGPO, LLC",0.0,15101.35,1
1891824777.0,"GastroGPO, LLC",0.0,15101.35,1
1972540227.0,"GastroGPO, LLC",0.0,15101.35,1
1093924276.0,Responsive Arthroscopy Inc,0.0,15068.79,1
1518162247.0,US Retina LLC,0.0,15055.0,1
1922013671.0,US Retina LLC,0.0,15055.0,1
1033194592.0,"GastroGPO, LLC",0.0,15019.5,1
1033194634.0,"GastroGPO, LLC",0.0,15019.5,1
1093790537.0,"GastroGPO, LLC",0.0,15019.5,1
1104086628.0,"GastroGPO, LLC",0.0,15019.5,1
1114902228.0,"GastroGPO, LLC",0.0,15019.5,1
1124290416.0,"GastroGPO, LLC",0.0,15019.5,1
1144579699.0,"GastroGPO, LLC",0.0,15019.5,1
1154347870.0,"GastroGPO, LLC",0.0,15019.5,1
1164407615.0,"GastroGPO, LLC",0.0,15019.5,1
1205811296.0,"GastroGPO, LLC",0.0,15019.5,1
1225268261.0,"GastroGPO, LLC",0.0,15019.5,1
1235114786.0,"GastroGPO, LLC",0.0,15019.5,1
1285920751.0,"GastroGPO, LLC",0.0,15019.5,1
1437321791.0,"GastroGPO, LLC",0.0,15019.5,1
1477651982.0,"GastroGPO, LLC",0.0,15019.5,1
1508150053.0,"GastroGPO, LLC",0.0,15019.5,1
1518158427.0,"GastroGPO, LLC",0.0,15019.5,1
1548245079.0,"GastroGPO, LLC",0.0,15019.5,1
1558371559.0,"GastroGPO, LLC",0.0,15019.5,1
1568447670.0,"GastroGPO, LLC",0.0,15019.5,1
1801156088.0,"GastroGPO, LLC",0.0,15019.5,1
1801865142.0,"GastroGPO, LLC",0.0,15019.5,1
1881602621.0,"GastroGPO, LLC",0.0,15019.5,1
1881679959.0,"GastroGPO, LLC",0.0,15019.5,1
1912982596.0,"GastroGPO, LLC",0.0,15019.5,1
1922083039.0,"GastroGPO, LLC",0.0,15019.5,1
1932184512.0,"GastroGPO, LLC",0.0,15019.5,1
1962455105.0,"GastroGPO, LLC",0.0,15019.5,1
1134327745.0,Innova Vascular Inc.,15000.0,15000.0,1
1205991031.0,"Agile Devices, Inc.",15000.0,15000.0,1
1225551187.0,Gramercy Extremity Orthopedics LLC,15000.0,15000.0,1
1699749614.0,"Woven Orthopedic Technologies, LLC",15000.0,15000.0,1
1720303308.0,Lazurite Inc.,0.0,15000.0,1
1770005951.0,Gramercy Extremity Orthopedics LLC,15000.0,15000.0,1
1871778720.0,"Genetesis, Inc.",13800.0,15000.0,1
1033169859.0,"SN Holdings, LLC",0.0,14920.66,2
1033401997.0,"SN Holdings, LLC",0.0,14920.66,2
1043274152.0,"SN Holdings, LLC",0.0,14920.66,2
1073564910.0,"SN Holdings, LLC",0.0,14920.66,2
1083678254.0,"SN Holdings, LLC",0.0,14920.66,2
1114980315.0,"SN Holdings, LLC",0.0,14920.66,2
1124316088.0,"SN Holdings, LLC",0.0,14920.66,2
1164486262.0,"SN Holdings, LLC",0.0,14920.66,2
1174574180.0,"SN Holdings, LLC",0.0,14920.66,2
1205834728.0,"SN Holdings, LLC",0.0,14920.66,2
1225088305.0,"SN Holdings, LLC",0.0,14920.66,2
1245281179.0,"SN Holdings, LLC",0.0,14920.66,2
1295786093.0,"SN Holdings, LLC",0.0,14920.66,2
1295786242.0,"SN Holdings, LLC",0.0,14920.66,2
1306074646.0,"SN Holdings, LLC",0.0,14920.66,2
1306888334.0,"SN Holdings, LLC",0.0,14920.66,2
1316978737.0,"SN Holdings, LLC",0.0,14920.66,2
1356302897.0,"SN Holdings, LLC",0.0,14920.66,2
1356347280.0,"SN Holdings, LLC",0.0,14920.66,2
1376740415.0,"SN Holdings, LLC",0.0,14920.66,2
1376747162.0,"SN Holdings, LLC",0.0,14920.66,2
1386607117.0,"SN Holdings, LLC",0.0,14920.66,2
1407905847.0,"SN Holdings, LLC",0.0,14920.66,2
1437141645.0,"SN Holdings, LLC",0.0,14920.66,2
1457355059.0,"SN Holdings, LLC",0.0,14920.66,2
1497731343.0,"SN Holdings, LLC",0.0,14920.66,2
1518953090.0,"SN Holdings, LLC",0.0,14920.66,2
1538119151.0,"SN Holdings, LLC",0.0,14920.66,2
1568425742.0,"SN Holdings, LLC",0.0,14920.66,2
1578583829.0,"SN Holdings, LLC",0.0,14920.66,2
1588614374.0,"SN Holdings, LLC",0.0,14920.66,2
1588766125.0,"SN Holdings, LLC",0.0,14920.66,2
1598054751.0,"SN Holdings, LLC",0.0,14920.66,2
1639494255.0,"SN Holdings, LLC",0.0,14920.66,2
1659363851.0,"SN Holdings, LLC",0.0,14920.66,2
1679523294.0,"SN Holdings, LLC",0.0,14920.66,2
1699092056.0,"SN Holdings, LLC",0.0,14920.66,2
1730155672.0,"SN Holdings, LLC",0.0,14920.66,2
1740244565.0,"SN Holdings, LLC",0.0,14920.66,2
1750376323.0,"SN Holdings, LLC",0.0,14920.66,2
1760455042.0,"SN Holdings, LLC",0.0,14920.66,2
1760477343.0,"SN Holdings, LLC",0.0,14920.66,2
1790949873.0,"SN Holdings, LLC",0.0,14920.66,2
1831161660.0,"SN Holdings, LLC",0.0,14920.66,2
1841207370.0,"SN Holdings, LLC",0.0,14920.66,2
1841294501.0,"SN Holdings, LLC",0.0,14920.66,2
1851616635.0,"SN Holdings, LLC",0.0,14920.66,2
1871557165.0,"SN Holdings, LLC",0.0,14920.66,2
1891891594.0,"SN Holdings, LLC",0.0,14920.66,2
1942271481.0,"SN Holdings, LLC",0.0,14920.66,2
1952365611.0,"SN Holdings, LLC",0.0,14920.66,2
1740381672.0,"GastroGPO, LLC",0.0,14917.45,1
1396955233.0,"GastroGPO, LLC",0.0,14914.19,1
1104156470.0,"GastroGPO, LLC",0.0,14841.29,1
1144293127.0,"GastroGPO, LLC",0.0,14841.29,1
1174739957.0,"GastroGPO, LLC",0.0,14841.29,1
1306810023.0,"GastroGPO, LLC",0.0,14841.29,1
1336357433.0,"GastroGPO, LLC",0.0,14841.29,1
1346201258.0,"GastroGPO, LLC",0.0,14841.29,1
1346213956.0,"GastroGPO, LLC",0.0,14841.29,1
1407829047.0,"GastroGPO, LLC",0.0,14841.29,1
